,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X16,X17,X18,X19,X22,X23,X24,X26,X27,X29,X30,X31,X33,X35,X37,X39,X41,X42,X43,X45,X49,X52,X64,X68,X72,X73,X83,X90,X91,X92,X94,X96,X100,X103,X105,X108,X109,X111,X114,X116,X118,X121,X122,X125,X126,X127,X128,X144,X150,X151,X157,X159,X163,X173,X181,X186,X187,X197,X200,X201,X208,X211,X219,X220,X229,X249,X264,X265,X270,X272,X275,X291,X299,X303,X311,X315,X350,X356,X382,X421,X447,X468,X472,X502,X536,X554,X581,X604,X608,X615,X626,X691,X738,X763
21,-0.433056,0.177659,-1.328525,1.034475,0.237653,-0.139346,0.674151,-1.528495,-0.043014,-1.640143,-0.207027,0.768056,-0.411706,0.07305,-0.1864,0.340344,1.382879,-2.054685,-0.647163,0.530113,0.522084,0.567731,0.530568,1.15215,1.732223,-0.079044,-2.114594,1.85549,-0.580887,1.765144,-0.239101,-0.31505,-0.335939,1.774594,0.453269,1.106056,0.16698,0.866876,-1.388412,-0.478492,-0.283974,0.578905,-0.105204,0.449951,0.339381,-0.328056,1.648381,0.607613,-1.097383,0.708581,0.417805,0.169225,-0.0439,-1.809047,0.372516,0.266864,-0.065736,-1.461118,2.054139,1.755144,-1.554664,1.143391,-0.974691,-0.166167,-0.016156,-2.361274,-0.236022,-0.061705,0.012949,0.598869,0.091041,1.099716,0.265633,1.020321,-0.761519,-1.20113,-1.230965,0.209576,-0.502038,-2.366434,0.601546,-0.561798,0.239694,-0.064682,-0.434314,0.374801,0.671523,0.240939,1.006517,-0.609984,0.022921,-0.655186,-2.056549,1.235589,-1.170847,1.254859,-1.156697,0.729994,0.623689,-1.719229,0.760838,-1.226045,-0.257619,0.98252,0.373462,0.689882,-1.234047,-0.572045
22,-0.433056,0.177659,-1.328525,1.034475,0.237653,-0.139346,0.674151,-1.528495,-0.043014,-1.640143,-0.207027,0.768056,-0.411706,0.07305,-0.1864,0.340344,1.382879,-2.054685,-0.647163,0.530113,0.522084,0.567731,0.530568,1.15215,1.732223,-0.079044,-2.114594,1.85549,-0.580887,1.765144,-0.239101,-0.31505,-0.335939,1.774594,0.453269,1.106056,0.16698,0.866876,-1.388412,-0.478492,-0.283974,0.578905,-0.105204,0.449951,0.339381,-0.328056,1.648381,0.607613,-1.097383,0.708581,0.417805,0.169225,-0.0439,-1.809047,0.372516,0.266864,-0.065736,-1.461118,2.054139,1.755144,-1.554664,1.143391,-0.974691,-0.166167,-0.016156,-2.361274,-0.236022,-0.061705,0.012949,0.598869,0.091041,1.099716,0.265633,1.020321,-0.761519,-1.20113,-1.230965,0.209576,-0.502038,-2.366434,0.601546,-0.561798,0.239694,-0.064682,-0.434314,0.374801,0.671523,0.240939,1.006517,-0.609984,0.022921,-0.655186,-2.056549,1.235589,-1.170847,1.254859,-1.156697,0.729994,0.623689,-1.719229,0.760838,-1.226045,-0.257619,0.98252,0.373462,0.689882,-1.234047,-0.572045
23,-0.433056,0.177659,-1.328525,1.034475,0.237653,-0.139346,0.674151,-1.528495,-0.043014,-1.640143,-0.207027,0.768056,-0.411706,0.07305,-0.1864,0.340344,1.382879,-2.054685,-0.647163,0.530113,0.522084,0.567731,0.530568,1.15215,1.732223,-0.079044,-2.114594,1.85549,-0.580887,1.765144,-0.239101,-0.31505,-0.335939,1.774594,0.453269,1.106056,0.16698,0.866876,-1.388412,-0.478492,-0.283974,0.578905,-0.105204,0.449951,0.339381,-0.328056,1.648381,0.607613,-1.097383,0.708581,0.417805,0.169225,-0.0439,-1.809047,0.372516,0.266864,-0.065736,-1.461118,2.054139,1.755144,-1.554664,1.143391,-0.974691,-0.166167,-0.016156,-2.361274,-0.236022,-0.061705,0.012949,0.598869,0.091041,1.099716,0.265633,1.020321,-0.761519,-1.20113,-1.230965,0.209576,-0.502038,-2.366434,0.601546,-0.561798,0.239694,-0.064682,-0.434314,0.374801,0.671523,0.240939,1.006517,-0.609984,0.022921,-0.655186,-2.056549,1.235589,-1.170847,1.254859,-1.156697,0.729994,0.623689,-1.719229,0.760838,-1.226045,-0.257619,0.98252,0.373462,0.689882,-1.234047,-0.572045
24,-0.433056,0.177659,-1.328525,1.034475,0.237653,-0.139346,0.674151,-1.528495,-0.043014,-1.640143,-0.207027,0.768056,-0.411706,0.07305,-0.1864,0.340344,1.382879,-2.054685,-0.647163,0.530113,0.522084,0.567731,0.530568,1.15215,1.732223,-0.079044,-2.114594,1.85549,-0.580887,1.765144,-0.239101,-0.31505,-0.335939,1.774594,0.453269,1.106056,0.16698,0.866876,-1.388412,-0.478492,-0.283974,0.578905,-0.105204,0.449951,0.339381,-0.328056,1.648381,0.607613,-1.097383,0.708581,0.417805,0.169225,-0.0439,-1.809047,0.372516,0.266864,-0.065736,-1.461118,2.054139,1.755144,-1.554664,1.143391,-0.974691,-0.166167,-0.016156,-2.361274,-0.236022,-0.061705,0.012949,0.598869,0.091041,1.099716,0.265633,1.020321,-0.761519,-1.20113,-1.230965,0.209576,-0.502038,-2.366434,0.601546,-0.561798,0.239694,-0.064682,-0.434314,0.374801,0.671523,0.240939,1.006517,-0.609984,0.022921,-0.655186,-2.056549,1.235589,-1.170847,1.254859,-1.156697,0.729994,0.623689,-1.719229,0.760838,-1.226045,-0.257619,0.98252,0.373462,0.689882,-1.234047,-0.572045
25,-0.31476,0.482278,-0.958046,0.82441,0.847967,0.015695,0.080493,-1.129115,0.614178,-1.909768,-0.507044,-0.1744,-0.431072,0.980041,-0.549485,1.386318,1.473836,-1.93649,-0.760839,-0.359645,0.18478,0.278853,0.504756,0.163329,2.084799,0.507986,-1.681992,1.543471,-0.334162,1.549256,-0.234568,0.081025,0.10259,1.349061,-0.198812,1.1989,-0.279794,2.224753,-0.560545,-1.014517,-0.376223,0.513394,-0.333097,0.43142,0.953055,-0.146259,0.789006,0.949724,-1.1317,1.337297,0.667556,-0.090399,-0.299834,-1.93094,0.466682,-0.074715,-0.485879,-1.432686,2.063766,1.278323,-0.827354,1.191858,-1.136714,0.47538,-0.319777,-2.689306,-0.890292,0.628647,-0.057267,0.26747,0.169111,-0.24757,1.0678,1.212249,0.728889,-0.957022,-0.965696,0.529508,-0.515313,-1.762527,0.582613,-0.373043,0.483034,-0.570102,-0.341494,0.388334,0.795078,0.022648,0.626136,-0.611496,-0.677299,-0.895647,-2.420945,1.42054,-0.421118,-0.015612,-1.257788,0.288018,-0.01671,-1.284079,1.13909,-1.232344,0.37573,0.348762,-0.054267,0.681856,-0.688732,-1.133138
26,-0.31476,0.482278,-0.958046,0.82441,0.847967,0.015695,0.080493,-1.129115,0.614178,-1.909768,-0.507044,-0.1744,-0.431072,0.980041,-0.549485,1.386318,1.473836,-1.93649,-0.760839,-0.359645,0.18478,0.278853,0.504756,0.163329,2.084799,0.507986,-1.681992,1.543471,-0.334162,1.549256,-0.234568,0.081025,0.10259,1.349061,-0.198812,1.1989,-0.279794,2.224753,-0.560545,-1.014517,-0.376223,0.513394,-0.333097,0.43142,0.953055,-0.146259,0.789006,0.949724,-1.1317,1.337297,0.667556,-0.090399,-0.299834,-1.93094,0.466682,-0.074715,-0.485879,-1.432686,2.063766,1.278323,-0.827354,1.191858,-1.136714,0.47538,-0.319777,-2.689306,-0.890292,0.628647,-0.057267,0.26747,0.169111,-0.24757,1.0678,1.212249,0.728889,-0.957022,-0.965696,0.529508,-0.515313,-1.762527,0.582613,-0.373043,0.483034,-0.570102,-0.341494,0.388334,0.795078,0.022648,0.626136,-0.611496,-0.677299,-0.895647,-2.420945,1.42054,-0.421118,-0.015612,-1.257788,0.288018,-0.01671,-1.284079,1.13909,-1.232344,0.37573,0.348762,-0.054267,0.681856,-0.688732,-1.133138
27,-0.31476,0.482278,-0.958046,0.82441,0.847967,0.015695,0.080493,-1.129115,0.614178,-1.909768,-0.507044,-0.1744,-0.431072,0.980041,-0.549485,1.386318,1.473836,-1.93649,-0.760839,-0.359645,0.18478,0.278853,0.504756,0.163329,2.084799,0.507986,-1.681992,1.543471,-0.334162,1.549256,-0.234568,0.081025,0.10259,1.349061,-0.198812,1.1989,-0.279794,2.224753,-0.560545,-1.014517,-0.376223,0.513394,-0.333097,0.43142,0.953055,-0.146259,0.789006,0.949724,-1.1317,1.337297,0.667556,-0.090399,-0.299834,-1.93094,0.466682,-0.074715,-0.485879,-1.432686,2.063766,1.278323,-0.827354,1.191858,-1.136714,0.47538,-0.319777,-2.689306,-0.890292,0.628647,-0.057267,0.26747,0.169111,-0.24757,1.0678,1.212249,0.728889,-0.957022,-0.965696,0.529508,-0.515313,-1.762527,0.582613,-0.373043,0.483034,-0.570102,-0.341494,0.388334,0.795078,0.022648,0.626136,-0.611496,-0.677299,-0.895647,-2.420945,1.42054,-0.421118,-0.015612,-1.257788,0.288018,-0.01671,-1.284079,1.13909,-1.232344,0.37573,0.348762,-0.054267,0.681856,-0.688732,-1.133138
28,-0.31476,0.482278,-0.958046,0.82441,0.847967,0.015695,0.080493,-1.129115,0.614178,-1.909768,-0.507044,-0.1744,-0.431072,0.980041,-0.549485,1.386318,1.473836,-1.93649,-0.760839,-0.359645,0.18478,0.278853,0.504756,0.163329,2.084799,0.507986,-1.681992,1.543471,-0.334162,1.549256,-0.234568,0.081025,0.10259,1.349061,-0.198812,1.1989,-0.279794,2.224753,-0.560545,-1.014517,-0.376223,0.513394,-0.333097,0.43142,0.953055,-0.146259,0.789006,0.949724,-1.1317,1.337297,0.667556,-0.090399,-0.299834,-1.93094,0.466682,-0.074715,-0.485879,-1.432686,2.063766,1.278323,-0.827354,1.191858,-1.136714,0.47538,-0.319777,-2.689306,-0.890292,0.628647,-0.057267,0.26747,0.169111,-0.24757,1.0678,1.212249,0.728889,-0.957022,-0.965696,0.529508,-0.515313,-1.762527,0.582613,-0.373043,0.483034,-0.570102,-0.341494,0.388334,0.795078,0.022648,0.626136,-0.611496,-0.677299,-0.895647,-2.420945,1.42054,-0.421118,-0.015612,-1.257788,0.288018,-0.01671,-1.284079,1.13909,-1.232344,0.37573,0.348762,-0.054267,0.681856,-0.688732,-1.133138
29,-0.31476,0.482278,-0.958046,0.82441,0.847967,0.015695,0.080493,-1.129115,0.614178,-1.909768,-0.507044,-0.1744,-0.431072,0.980041,-0.549485,1.386318,1.473836,-1.93649,-0.760839,-0.359645,0.18478,0.278853,0.504756,0.163329,2.084799,0.507986,-1.681992,1.543471,-0.334162,1.549256,-0.234568,0.081025,0.10259,1.349061,-0.198812,1.1989,-0.279794,2.224753,-0.560545,-1.014517,-0.376223,0.513394,-0.333097,0.43142,0.953055,-0.146259,0.789006,0.949724,-1.1317,1.337297,0.667556,-0.090399,-0.299834,-1.93094,0.466682,-0.074715,-0.485879,-1.432686,2.063766,1.278323,-0.827354,1.191858,-1.136714,0.47538,-0.319777,-2.689306,-0.890292,0.628647,-0.057267,0.26747,0.169111,-0.24757,1.0678,1.212249,0.728889,-0.957022,-0.965696,0.529508,-0.515313,-1.762527,0.582613,-0.373043,0.483034,-0.570102,-0.341494,0.388334,0.795078,0.022648,0.626136,-0.611496,-0.677299,-0.895647,-2.420945,1.42054,-0.421118,-0.015612,-1.257788,0.288018,-0.01671,-1.284079,1.13909,-1.232344,0.37573,0.348762,-0.054267,0.681856,-0.688732,-1.133138
30,-0.968118,1.150458,-0.334103,0.623283,1.023823,-0.543141,0.29491,-1.251064,0.195944,-1.350592,0.052618,0.213589,-0.820759,-0.399534,-0.538005,0.96915,1.123313,-1.862452,-0.309019,-0.170177,0.12808,-0.180604,-0.15166,1.155869,1.293736,-0.231973,-0.953849,1.222666,0.081531,1.458489,-0.757604,0.468182,0.017324,2.308759,0.171163,1.288789,-0.160235,0.722853,-0.293911,-0.653568,-0.222705,0.853861,0.06481,0.766107,0.218679,-1.839215,2.483635,-0.116805,-1.107974,1.08838,0.319857,-0.367722,-0.379476,-1.335522,-0.450911,0.336886,-0.870809,-1.709027,1.769534,1.510511,-1.310706,1.419448,-0.756163,-0.056013,0.456625,-1.751407,-0.230461,0.509317,0.448288,0.070187,-0.304223,0.058315,0.498383,1.01388,-0.232349,-1.393418,-0.554436,0.935959,-0.271013,-1.455887,0.993313,-0.773436,-0.085652,0.126338,0.174867,0.43014,0.985394,-0.115116,1.61229,-0.730716,-0.418048,-1.129106,-1.672872,0.646043,0.128133,0.282641,-1.250007,0.33901,0.609184,-0.899779,1.324369,-1.050619,0.373863,0.225207,-0.010492,0.642493,-1.243966,-0.167678
31,-0.968118,1.150458,-0.334103,0.623283,1.023823,-0.543141,0.29491,-1.251064,0.195944,-1.350592,0.052618,0.213589,-0.820759,-0.399534,-0.538005,0.96915,1.123313,-1.862452,-0.309019,-0.170177,0.12808,-0.180604,-0.15166,1.155869,1.293736,-0.231973,-0.953849,1.222666,0.081531,1.458489,-0.757604,0.468182,0.017324,2.308759,0.171163,1.288789,-0.160235,0.722853,-0.293911,-0.653568,-0.222705,0.853861,0.06481,0.766107,0.218679,-1.839215,2.483635,-0.116805,-1.107974,1.08838,0.319857,-0.367722,-0.379476,-1.335522,-0.450911,0.336886,-0.870809,-1.709027,1.769534,1.510511,-1.310706,1.419448,-0.756163,-0.056013,0.456625,-1.751407,-0.230461,0.509317,0.448288,0.070187,-0.304223,0.058315,0.498383,1.01388,-0.232349,-1.393418,-0.554436,0.935959,-0.271013,-1.455887,0.993313,-0.773436,-0.085652,0.126338,0.174867,0.43014,0.985394,-0.115116,1.61229,-0.730716,-0.418048,-1.129106,-1.672872,0.646043,0.128133,0.282641,-1.250007,0.33901,0.609184,-0.899779,1.324369,-1.050619,0.373863,0.225207,-0.010492,0.642493,-1.243966,-0.167678
32,-0.968118,1.150458,-0.334103,0.623283,1.023823,-0.543141,0.29491,-1.251064,0.195944,-1.350592,0.052618,0.213589,-0.820759,-0.399534,-0.538005,0.96915,1.123313,-1.862452,-0.309019,-0.170177,0.12808,-0.180604,-0.15166,1.155869,1.293736,-0.231973,-0.953849,1.222666,0.081531,1.458489,-0.757604,0.468182,0.017324,2.308759,0.171163,1.288789,-0.160235,0.722853,-0.293911,-0.653568,-0.222705,0.853861,0.06481,0.766107,0.218679,-1.839215,2.483635,-0.116805,-1.107974,1.08838,0.319857,-0.367722,-0.379476,-1.335522,-0.450911,0.336886,-0.870809,-1.709027,1.769534,1.510511,-1.310706,1.419448,-0.756163,-0.056013,0.456625,-1.751407,-0.230461,0.509317,0.448288,0.070187,-0.304223,0.058315,0.498383,1.01388,-0.232349,-1.393418,-0.554436,0.935959,-0.271013,-1.455887,0.993313,-0.773436,-0.085652,0.126338,0.174867,0.43014,0.985394,-0.115116,1.61229,-0.730716,-0.418048,-1.129106,-1.672872,0.646043,0.128133,0.282641,-1.250007,0.33901,0.609184,-0.899779,1.324369,-1.050619,0.373863,0.225207,-0.010492,0.642493,-1.243966,-0.167678
33,-0.968118,1.150458,-0.334103,0.623283,1.023823,-0.543141,0.29491,-1.251064,0.195944,-1.350592,0.052618,0.213589,-0.820759,-0.399534,-0.538005,0.96915,1.123313,-1.862452,-0.309019,-0.170177,0.12808,-0.180604,-0.15166,1.155869,1.293736,-0.231973,-0.953849,1.222666,0.081531,1.458489,-0.757604,0.468182,0.017324,2.308759,0.171163,1.288789,-0.160235,0.722853,-0.293911,-0.653568,-0.222705,0.853861,0.06481,0.766107,0.218679,-1.839215,2.483635,-0.116805,-1.107974,1.08838,0.319857,-0.367722,-0.379476,-1.335522,-0.450911,0.336886,-0.870809,-1.709027,1.769534,1.510511,-1.310706,1.419448,-0.756163,-0.056013,0.456625,-1.751407,-0.230461,0.509317,0.448288,0.070187,-0.304223,0.058315,0.498383,1.01388,-0.232349,-1.393418,-0.554436,0.935959,-0.271013,-1.455887,0.993313,-0.773436,-0.085652,0.126338,0.174867,0.43014,0.985394,-0.115116,1.61229,-0.730716,-0.418048,-1.129106,-1.672872,0.646043,0.128133,0.282641,-1.250007,0.33901,0.609184,-0.899779,1.324369,-1.050619,0.373863,0.225207,-0.010492,0.642493,-1.243966,-0.167678
34,-0.968118,1.150458,-0.334103,0.623283,1.023823,-0.543141,0.29491,-1.251064,0.195944,-1.350592,0.052618,0.213589,-0.820759,-0.399534,-0.538005,0.96915,1.123313,-1.862452,-0.309019,-0.170177,0.12808,-0.180604,-0.15166,1.155869,1.293736,-0.231973,-0.953849,1.222666,0.081531,1.458489,-0.757604,0.468182,0.017324,2.308759,0.171163,1.288789,-0.160235,0.722853,-0.293911,-0.653568,-0.222705,0.853861,0.06481,0.766107,0.218679,-1.839215,2.483635,-0.116805,-1.107974,1.08838,0.319857,-0.367722,-0.379476,-1.335522,-0.450911,0.336886,-0.870809,-1.709027,1.769534,1.510511,-1.310706,1.419448,-0.756163,-0.056013,0.456625,-1.751407,-0.230461,0.509317,0.448288,0.070187,-0.304223,0.058315,0.498383,1.01388,-0.232349,-1.393418,-0.554436,0.935959,-0.271013,-1.455887,0.993313,-0.773436,-0.085652,0.126338,0.174867,0.43014,0.985394,-0.115116,1.61229,-0.730716,-0.418048,-1.129106,-1.672872,0.646043,0.128133,0.282641,-1.250007,0.33901,0.609184,-0.899779,1.324369,-1.050619,0.373863,0.225207,-0.010492,0.642493,-1.243966,-0.167678
35,-0.990954,0.233701,-0.274864,0.80335,0.660071,-0.191552,0.752809,-1.708782,0.852627,-0.969409,0.419655,-0.27157,-0.518293,0.361964,-0.392461,0.63254,0.917535,-2.361184,-0.56405,0.336257,0.395976,0.188586,-0.603951,0.92286,1.835381,-0.015524,-1.580502,1.261618,-0.959563,1.192292,-0.572508,-0.053434,-0.131789,1.942773,0.404059,1.091864,0.666831,1.150049,-0.666847,-1.337977,-0.082662,0.574215,-0.65616,0.298161,0.37007,-0.974659,2.243852,0.045708,-1.11925,1.22665,0.501935,-0.1427,-0.624672,-1.575094,-0.671887,0.320837,-1.172697,-1.127487,2.173741,1.686049,-1.835728,0.67721,-0.774897,0.078576,-0.216331,-1.626569,-0.54197,-0.102282,0.395609,-0.122314,-0.633096,0.817,0.577228,1.325614,0.031464,-0.69172,-1.192606,0.629225,0.21536,-2.055906,0.340374,-0.313264,0.674451,-0.027608,-0.046984,0.530814,1.115135,0.065729,1.334887,-0.451799,-1.022931,-1.418717,-0.929446,1.096852,0.280731,1.016853,-1.825959,0.088661,0.779186,-0.906305,0.899262,-1.491894,-0.037396,0.446504,-0.293482,0.811368,-0.711308,-0.778351
36,-0.990954,0.233701,-0.274864,0.80335,0.660071,-0.191552,0.752809,-1.708782,0.852627,-0.969409,0.419655,-0.27157,-0.518293,0.361964,-0.392461,0.63254,0.917535,-2.361184,-0.56405,0.336257,0.395976,0.188586,-0.603951,0.92286,1.835381,-0.015524,-1.580502,1.261618,-0.959563,1.192292,-0.572508,-0.053434,-0.131789,1.942773,0.404059,1.091864,0.666831,1.150049,-0.666847,-1.337977,-0.082662,0.574215,-0.65616,0.298161,0.37007,-0.974659,2.243852,0.045708,-1.11925,1.22665,0.501935,-0.1427,-0.624672,-1.575094,-0.671887,0.320837,-1.172697,-1.127487,2.173741,1.686049,-1.835728,0.67721,-0.774897,0.078576,-0.216331,-1.626569,-0.54197,-0.102282,0.395609,-0.122314,-0.633096,0.817,0.577228,1.325614,0.031464,-0.69172,-1.192606,0.629225,0.21536,-2.055906,0.340374,-0.313264,0.674451,-0.027608,-0.046984,0.530814,1.115135,0.065729,1.334887,-0.451799,-1.022931,-1.418717,-0.929446,1.096852,0.280731,1.016853,-1.825959,0.088661,0.779186,-0.906305,0.899262,-1.491894,-0.037396,0.446504,-0.293482,0.811368,-0.711308,-0.778351
37,-0.990954,0.233701,-0.274864,0.80335,0.660071,-0.191552,0.752809,-1.708782,0.852627,-0.969409,0.419655,-0.27157,-0.518293,0.361964,-0.392461,0.63254,0.917535,-2.361184,-0.56405,0.336257,0.395976,0.188586,-0.603951,0.92286,1.835381,-0.015524,-1.580502,1.261618,-0.959563,1.192292,-0.572508,-0.053434,-0.131789,1.942773,0.404059,1.091864,0.666831,1.150049,-0.666847,-1.337977,-0.082662,0.574215,-0.65616,0.298161,0.37007,-0.974659,2.243852,0.045708,-1.11925,1.22665,0.501935,-0.1427,-0.624672,-1.575094,-0.671887,0.320837,-1.172697,-1.127487,2.173741,1.686049,-1.835728,0.67721,-0.774897,0.078576,-0.216331,-1.626569,-0.54197,-0.102282,0.395609,-0.122314,-0.633096,0.817,0.577228,1.325614,0.031464,-0.69172,-1.192606,0.629225,0.21536,-2.055906,0.340374,-0.313264,0.674451,-0.027608,-0.046984,0.530814,1.115135,0.065729,1.334887,-0.451799,-1.022931,-1.418717,-0.929446,1.096852,0.280731,1.016853,-1.825959,0.088661,0.779186,-0.906305,0.899262,-1.491894,-0.037396,0.446504,-0.293482,0.811368,-0.711308,-0.778351
38,-0.990954,0.233701,-0.274864,0.80335,0.660071,-0.191552,0.752809,-1.708782,0.852627,-0.969409,0.419655,-0.27157,-0.518293,0.361964,-0.392461,0.63254,0.917535,-2.361184,-0.56405,0.336257,0.395976,0.188586,-0.603951,0.92286,1.835381,-0.015524,-1.580502,1.261618,-0.959563,1.192292,-0.572508,-0.053434,-0.131789,1.942773,0.404059,1.091864,0.666831,1.150049,-0.666847,-1.337977,-0.082662,0.574215,-0.65616,0.298161,0.37007,-0.974659,2.243852,0.045708,-1.11925,1.22665,0.501935,-0.1427,-0.624672,-1.575094,-0.671887,0.320837,-1.172697,-1.127487,2.173741,1.686049,-1.835728,0.67721,-0.774897,0.078576,-0.216331,-1.626569,-0.54197,-0.102282,0.395609,-0.122314,-0.633096,0.817,0.577228,1.325614,0.031464,-0.69172,-1.192606,0.629225,0.21536,-2.055906,0.340374,-0.313264,0.674451,-0.027608,-0.046984,0.530814,1.115135,0.065729,1.334887,-0.451799,-1.022931,-1.418717,-0.929446,1.096852,0.280731,1.016853,-1.825959,0.088661,0.779186,-0.906305,0.899262,-1.491894,-0.037396,0.446504,-0.293482,0.811368,-0.711308,-0.778351
39,-0.990954,0.233701,-0.274864,0.80335,0.660071,-0.191552,0.752809,-1.708782,0.852627,-0.969409,0.419655,-0.27157,-0.518293,0.361964,-0.392461,0.63254,0.917535,-2.361184,-0.56405,0.336257,0.395976,0.188586,-0.603951,0.92286,1.835381,-0.015524,-1.580502,1.261618,-0.959563,1.192292,-0.572508,-0.053434,-0.131789,1.942773,0.404059,1.091864,0.666831,1.150049,-0.666847,-1.337977,-0.082662,0.574215,-0.65616,0.298161,0.37007,-0.974659,2.243852,0.045708,-1.11925,1.22665,0.501935,-0.1427,-0.624672,-1.575094,-0.671887,0.320837,-1.172697,-1.127487,2.173741,1.686049,-1.835728,0.67721,-0.774897,0.078576,-0.216331,-1.626569,-0.54197,-0.102282,0.395609,-0.122314,-0.633096,0.817,0.577228,1.325614,0.031464,-0.69172,-1.192606,0.629225,0.21536,-2.055906,0.340374,-0.313264,0.674451,-0.027608,-0.046984,0.530814,1.115135,0.065729,1.334887,-0.451799,-1.022931,-1.418717,-0.929446,1.096852,0.280731,1.016853,-1.825959,0.088661,0.779186,-0.906305,0.899262,-1.491894,-0.037396,0.446504,-0.293482,0.811368,-0.711308,-0.778351
40,-0.61848,0.1553,-0.583658,0.599567,0.712399,0.529468,0.259405,-1.743074,0.16655,-0.868658,0.273768,-0.15874,-0.357232,-0.152397,-0.755641,0.871108,1.351952,-2.05113,-0.497966,0.327119,0.370994,0.105632,-0.052647,1.531444,1.68773,0.10526,-1.473725,1.176633,-0.597549,1.471699,-0.577122,0.609616,-0.341697,2.209943,-0.026503,1.498112,0.215176,0.881128,-1.29378,-1.237696,-0.19893,0.361431,-0.39323,0.670307,0.74432,-1.371892,1.927142,-0.349824,-1.156075,1.199975,0.609731,0.275189,-0.849433,-0.944603,0.016328,-0.322169,-0.561599,-1.472249,1.324763,1.36086,-1.557597,0.418091,-1.154052,0.297781,-0.620932,-1.604233,-0.433078,0.389675,0.133804,0.088403,0.132598,0.895088,0.03365,1.760828,-0.081013,-1.404621,-1.111047,-0.150869,-0.018721,-2.422058,0.743476,-0.172883,0.413314,-0.068443,-0.802902,1.487737,0.378197,-0.234868,1.746232,-0.580465,-0.890733,-0.716862,-2.075994,1.047997,-0.03029,0.106261,-0.853281,-0.282985,1.34245,-1.440287,0.663523,-1.262231,0.014172,0.05481,0.217624,0.980708,-1.521955,-0.710218
41,-0.61848,0.1553,-0.583658,0.599567,0.712399,0.529468,0.259405,-1.743074,0.16655,-0.868658,0.273768,-0.15874,-0.357232,-0.152397,-0.755641,0.871108,1.351952,-2.05113,-0.497966,0.327119,0.370994,0.105632,-0.052647,1.531444,1.68773,0.10526,-1.473725,1.176633,-0.597549,1.471699,-0.577122,0.609616,-0.341697,2.209943,-0.026503,1.498112,0.215176,0.881128,-1.29378,-1.237696,-0.19893,0.361431,-0.39323,0.670307,0.74432,-1.371892,1.927142,-0.349824,-1.156075,1.199975,0.609731,0.275189,-0.849433,-0.944603,0.016328,-0.322169,-0.561599,-1.472249,1.324763,1.36086,-1.557597,0.418091,-1.154052,0.297781,-0.620932,-1.604233,-0.433078,0.389675,0.133804,0.088403,0.132598,0.895088,0.03365,1.760828,-0.081013,-1.404621,-1.111047,-0.150869,-0.018721,-2.422058,0.743476,-0.172883,0.413314,-0.068443,-0.802902,1.487737,0.378197,-0.234868,1.746232,-0.580465,-0.890733,-0.716862,-2.075994,1.047997,-0.03029,0.106261,-0.853281,-0.282985,1.34245,-1.440287,0.663523,-1.262231,0.014172,0.05481,0.217624,0.980708,-1.521955,-0.710218
42,-0.61848,0.1553,-0.583658,0.599567,0.712399,0.529468,0.259405,-1.743074,0.16655,-0.868658,0.273768,-0.15874,-0.357232,-0.152397,-0.755641,0.871108,1.351952,-2.05113,-0.497966,0.327119,0.370994,0.105632,-0.052647,1.531444,1.68773,0.10526,-1.473725,1.176633,-0.597549,1.471699,-0.577122,0.609616,-0.341697,2.209943,-0.026503,1.498112,0.215176,0.881128,-1.29378,-1.237696,-0.19893,0.361431,-0.39323,0.670307,0.74432,-1.371892,1.927142,-0.349824,-1.156075,1.199975,0.609731,0.275189,-0.849433,-0.944603,0.016328,-0.322169,-0.561599,-1.472249,1.324763,1.36086,-1.557597,0.418091,-1.154052,0.297781,-0.620932,-1.604233,-0.433078,0.389675,0.133804,0.088403,0.132598,0.895088,0.03365,1.760828,-0.081013,-1.404621,-1.111047,-0.150869,-0.018721,-2.422058,0.743476,-0.172883,0.413314,-0.068443,-0.802902,1.487737,0.378197,-0.234868,1.746232,-0.580465,-0.890733,-0.716862,-2.075994,1.047997,-0.03029,0.106261,-0.853281,-0.282985,1.34245,-1.440287,0.663523,-1.262231,0.014172,0.05481,0.217624,0.980708,-1.521955,-0.710218
