0,X18,X26,X27,X49,X83,X103,X157,X173,X200,X303,X536,X604,X615
224,X3,X7,X19,X42,X103,X116,X163,X181,X211,X220,X229,X275,X315
225,X6,X7,X19,X42,X103,X116,X163,X181,X220,X272,X311,X421,X536
226,X6,X7,X19,X42,X103,X116,X163,X181,X220,X272,X311,X421,X691
227,X6,X7,X19,X42,X103,X116,X163,X181,X220,X272,X311,X421,X691
228,X6,X7,X14,X18,X19,X24,X42,X109,X116,X220,X311,X421,X691
229,X6,X7,X19,X35,X103,X116,X163,X181,X220,X272,X311,X581,X608
230,X6,X7,X19,X35,X103,X116,X163,X181,X220,X272,X311,X581,X608
231,X7,X13,X19,X22,X24,X29,X42,X73,X111,X159,X181,X264,X615
232,X4,X7,X14,X18,X19,X29,X42,X116,X208,X265,X311,X447,X536
233,X7,X19,X27,X42,X83,X116,X127,X211,X220,X229,X291,X315,X615
234,X3,X7,X19,X42,X103,X116,X151,X163,X181,X211,X265,X350,X615
235,X3,X18,X19,X39,X42,X103,X116,X163,X181,X211,X220,X229,X615
236,X7,X11,X39,X42,X103,X116,X163,X181,X211,X219,X220,X229,X615
237,X3,X13,X14,X19,X83,X103,X105,X116,X127,X265,X311,X447,X615
238,X3,X11,X39,X42,X103,X116,X163,X181,X211,X219,X220,X229,X615
239,X3,X11,X39,X42,X103,X116,X163,X181,X211,X219,X220,X229,X615
240,X3,X7,X19,X39,X42,X103,X116,X163,X181,X211,X264,X275,X615
241,X3,X11,X19,X29,X30,X42,X43,X73,X108,X116,X211,X229,X468
242,X3,X7,X19,X39,X42,X103,X116,X163,X181,X211,X220,X275,X615
243,X3,X11,X19,X29,X30,X42,X43,X73,X108,X116,X211,X229,X615
244,X3,X11,X19,X29,X30,X42,X43,X73,X108,X116,X211,X229,X615
245,X6,X7,X11,X29,X83,X116,X151,X181,X211,X219,X220,X229,X615
246,X3,X11,X19,X29,X30,X42,X43,X108,X116,X211,X229,X249,X615
247,X3,X11,X19,X29,X30,X41,X42,X43,X108,X116,X229,X249,X615
248,X3,X11,X19,X29,X30,X42,X43,X108,X116,X211,X229,X249,X615
249,X3,X11,X19,X29,X30,X42,X43,X108,X116,X211,X229,X249,X615
250,X3,X11,X19,X29,X30,X42,X43,X108,X116,X211,X229,X249,X615
251,X3,X11,X19,X27,X29,X30,X42,X43,X108,X116,X211,X229,X615
252,X3,X10,X19,X31,X42,X103,X116,X163,X181,X265,X315,X615,X626
253,X3,X11,X19,X29,X30,X42,X43,X108,X116,X211,X220,X229,X615
254,X3,X7,X19,X29,X30,X42,X43,X108,X116,X220,X311,X421,X468
255,X3,X7,X19,X29,X30,X42,X43,X108,X116,X220,X311,X421,X468
256,X7,X19,X39,X42,X68,X103,X127,X128,X163,X265,X315,X615,X626
257,X3,X7,X13,X19,X30,X42,X43,X83,X105,X116,X211,X264,X615
258,X10,X18,X19,X30,X41,X42,X64,X108,X116,X125,X220,X299,X615
259,X3,X7,X39,X42,X68,X103,X125,X127,X163,X211,X229,X249,X536
260,X3,X7,X39,X42,X68,X103,X125,X127,X163,X187,X229,X249,X468
261,X4,X6,X7,X16,X19,X24,X29,X33,X73,X109,X116,X181,X615
262,X4,X6,X7,X16,X18,X19,X24,X33,X73,X109,X116,X186,X615
263,X4,X6,X7,X16,X18,X19,X24,X33,X73,X109,X116,X186,X615
264,X4,X6,X7,X16,X18,X19,X24,X33,X73,X109,X116,X186,X615
265,X4,X6,X7,X16,X18,X19,X24,X33,X73,X109,X116,X186,X615
266,X3,X7,X39,X42,X68,X103,X122,X125,X127,X208,X229,X265,X615
267,X3,X7,X19,X27,X31,X42,X83,X116,X173,X200,X211,X264,X615
268,X3,X16,X18,X19,X30,X41,X42,X108,X116,X121,X229,X265,X615
269,X3,X16,X18,X19,X30,X41,X42,X108,X116,X229,X265,X291,X615
270,X3,X6,X39,X42,X116,X151,X181,X211,X229,X265,X299,X421,X615
271,X3,X6,X39,X42,X116,X151,X181,X211,X229,X265,X299,X421,X615
272,X3,X16,X18,X19,X30,X41,X42,X108,X116,X121,X211,X291,X615
273,X3,X16,X18,X19,X30,X41,X42,X108,X116,X121,X229,X265,X615
274,X3,X16,X18,X30,X41,X42,X83,X108,X116,X122,X211,X229,X615
275,X3,X16,X18,X30,X41,X42,X83,X108,X116,X122,X211,X229,X615
276,X3,X16,X18,X30,X41,X42,X83,X116,X122,X211,X229,X447,X615
277,X3,X16,X18,X30,X41,X42,X83,X116,X122,X211,X229,X447,X615
278,X3,X10,X11,X30,X41,X42,X83,X116,X122,X211,X229,X447,X615
279,X3,X10,X11,X30,X41,X42,X83,X116,X122,X211,X229,X447,X615
280,X1,X6,X31,X42,X68,X103,X116,X122,X144,X211,X229,X291,X615
281,X1,X6,X31,X42,X68,X103,X116,X122,X125,X144,X211,X291,X615
282,X3,X8,X31,X42,X68,X103,X116,X122,X125,X144,X211,X291,X615
283,X1,X5,X6,X31,X41,X42,X83,X105,X229,X249,X303,X356,X615
284,X3,X16,X18,X30,X41,X42,X83,X116,X122,X208,X229,X264,X615
285,X3,X7,X11,X18,X30,X31,X92,X122,X181,X208,X229,X299,X615
286,X10,X11,X31,X42,X68,X103,X122,X125,X144,X211,X219,X291,X615
287,X1,X11,X12,X39,X42,X68,X92,X122,X173,X181,X187,X208,X299
288,X11,X31,X42,X49,X116,X122,X144,X159,X181,X208,X229,X299,X615
289,X11,X31,X42,X49,X116,X122,X144,X159,X181,X208,X229,X299,X615
290,X3,X31,X42,X68,X92,X116,X122,X150,X173,X181,X208,X229,X264
291,X3,X5,X7,X11,X42,X68,X94,X103,X122,X125,X208,X229,X615
292,X3,X5,X7,X11,X42,X68,X94,X103,X122,X125,X208,X229,X615
293,X3,X5,X7,X11,X42,X68,X94,X103,X122,X125,X208,X229,X615
294,X3,X5,X7,X11,X42,X68,X94,X103,X122,X125,X208,X229,X615
295,X3,X5,X7,X11,X42,X68,X94,X103,X122,X125,X208,X229,X615
296,X3,X5,X7,X11,X42,X68,X94,X103,X122,X187,X208,X229,X299
297,X1,X3,X8,X10,X11,X42,X68,X94,X103,X122,X125,X208,X615
298,X3,X5,X7,X11,X42,X68,X94,X103,X122,X187,X208,X229,X615
299,X3,X5,X7,X11,X42,X68,X94,X103,X122,X187,X208,X229,X615
300,X5,X7,X11,X13,X91,X94,X103,X122,X187,X229,X299,X554,X615
301,X5,X7,X11,X13,X68,X91,X94,X103,X122,X125,X208,X275,X615
302,X3,X8,X10,X11,X17,X42,X68,X94,X103,X122,X208,X229,X615
303,X3,X8,X10,X11,X17,X42,X68,X94,X103,X122,X208,X229,X615
304,X3,X8,X10,X11,X17,X42,X68,X94,X103,X122,X187,X208,X615
305,X3,X8,X10,X11,X17,X39,X42,X68,X94,X103,X122,X208,X615
306,X3,X8,X10,X11,X17,X42,X68,X94,X103,X208,X229,X272,X615
307,X10,X11,X30,X39,X42,X68,X92,X116,X122,X181,X208,X264,X291
308,X3,X6,X8,X10,X11,X17,X42,X68,X103,X122,X187,X208,X615
309,X3,X6,X8,X10,X11,X17,X42,X68,X103,X122,X187,X208,X615
310,X3,X6,X8,X10,X11,X17,X42,X68,X103,X122,X187,X208,X615
311,X3,X6,X8,X10,X11,X17,X42,X68,X103,X122,X187,X208,X615
312,X3,X6,X8,X10,X11,X17,X42,X68,X103,X122,X187,X208,X615
313,X10,X30,X31,X39,X42,X68,X92,X116,X122,X181,X208,X229,X608
314,X10,X30,X31,X39,X42,X68,X92,X116,X181,X229,X275,X299,X581
315,X3,X4,X8,X11,X91,X94,X103,X109,X122,X125,X187,X208,X615
316,X3,X4,X8,X11,X45,X91,X94,X103,X109,X122,X187,X208,X615
317,X3,X7,X8,X10,X17,X42,X68,X94,X103,X159,X229,X275,X615
318,X3,X7,X8,X10,X17,X42,X68,X94,X103,X159,X229,X275,X615
319,X3,X4,X8,X11,X45,X91,X94,X103,X109,X122,X187,X208,X615
320,X3,X8,X11,X18,X22,X42,X103,X111,X173,X187,X208,X303,X615
321,X10,X17,X31,X39,X68,X94,X100,X103,X109,X208,X299,X472,X615
322,X5,X7,X17,X30,X68,X91,X94,X116,X122,X125,X275,X303,X615
323,X3,X8,X11,X18,X22,X42,X103,X111,X173,X187,X208,X303,X615
324,X3,X8,X11,X18,X22,X42,X103,X111,X173,X187,X208,X303,X615
325,X3,X7,X8,X11,X17,X42,X103,X111,X173,X187,X208,X303,X615
326,X3,X7,X8,X11,X17,X42,X103,X111,X173,X187,X208,X303,X615
327,X3,X7,X8,X11,X17,X41,X42,X103,X111,X186,X187,X208,X220
328,X3,X7,X8,X11,X17,X41,X42,X103,X111,X186,X187,X208,X220
329,X3,X7,X8,X11,X17,X41,X42,X103,X111,X186,X187,X208,X220
330,X3,X8,X10,X11,X42,X68,X94,X103,X111,X208,X303,X382,X615
331,X3,X8,X10,X11,X17,X42,X68,X94,X103,X173,X299,X581,X615
332,X5,X7,X10,X11,X29,X42,X116,X122,X125,X186,X187,X275,X691
333,X3,X8,X10,X11,X22,X23,X64,X68,X103,X208,X229,X299,X581
334,X4,X8,X10,X11,X18,X22,X23,X64,X68,X103,X208,X229,X615
335,X3,X8,X10,X11,X68,X92,X94,X103,X122,X125,X208,X581,X615
336,X4,X8,X10,X11,X18,X22,X42,X103,X109,X208,X229,X608,X615
337,X4,X8,X10,X11,X18,X22,X42,X103,X109,X208,X229,X608,X615
338,X1,X8,X10,X11,X17,X22,X42,X94,X103,X208,X303,X581,X615
339,X1,X8,X10,X11,X17,X22,X42,X94,X103,X208,X303,X581,X615
340,X1,X8,X10,X11,X17,X22,X42,X94,X103,X208,X303,X581,X615
341,X8,X10,X11,X17,X22,X42,X94,X103,X111,X208,X275,X581,X615
342,X8,X10,X11,X18,X22,X23,X29,X42,X94,X103,X208,X229,X615
343,X10,X11,X18,X22,X23,X27,X42,X94,X103,X208,X229,X581,X691
344,X3,X10,X11,X18,X22,X42,X43,X122,X125,X186,X208,X229,X615
345,X3,X10,X11,X18,X22,X23,X29,X42,X94,X103,X229,X275,X581
346,X3,X10,X11,X22,X23,X29,X42,X94,X103,X229,X275,X554,X581
347,X3,X10,X11,X18,X22,X42,X43,X122,X125,X186,X208,X229,X615
348,X3,X10,X11,X18,X22,X42,X43,X122,X125,X186,X208,X229,X615
349,X1,X8,X10,X11,X22,X23,X29,X42,X94,X103,X229,X275,X615
350,X1,X10,X11,X18,X22,X23,X29,X42,X94,X103,X229,X275,X615
351,X3,X10,X11,X18,X22,X23,X42,X94,X103,X208,X272,X275,X615
352,X10,X14,X18,X22,X23,X42,X49,X94,X103,X229,X275,X581,X615
353,X7,X10,X11,X18,X22,X23,X29,X42,X94,X103,X220,X275,X615
354,X7,X10,X11,X18,X22,X23,X24,X29,X94,X103,X275,X581,X615
355,X5,X11,X18,X22,X23,X35,X39,X42,X94,X103,X200,X229,X581
356,X7,X10,X11,X18,X22,X23,X29,X42,X94,X103,X220,X581,X615
357,X8,X9,X10,X11,X18,X23,X49,X103,X108,X208,X275,X581,X615
358,X3,X5,X10,X11,X18,X22,X23,X29,X42,X94,X103,X275,X581
359,X10,X14,X18,X22,X23,X42,X49,X94,X103,X219,X275,X581,X615
360,X10,X14,X18,X22,X23,X42,X49,X94,X103,X219,X275,X581,X615
361,X13,X18,X22,X23,X42,X49,X94,X103,X219,X275,X303,X581,X615
362,X13,X18,X22,X23,X42,X49,X94,X103,X219,X275,X303,X581,X615
363,X3,X10,X11,X18,X22,X23,X29,X42,X94,X103,X229,X447,X581
364,X3,X10,X11,X18,X22,X23,X29,X42,X94,X103,X229,X447,X581
365,X3,X10,X11,X18,X22,X23,X29,X42,X94,X103,X229,X447,X581
366,X1,X30,X31,X68,X90,X103,X122,X201,X208,X229,X275,X581,X615
367,X1,X30,X31,X68,X90,X103,X122,X201,X208,X229,X275,X581,X615
368,X30,X31,X68,X90,X103,X122,X157,X173,X201,X208,X229,X275,X581
369,X30,X31,X68,X90,X103,X122,X157,X173,X208,X275,X472,X581,X738
370,X30,X31,X68,X90,X103,X122,X157,X173,X208,X275,X472,X581,X738
371,X3,X10,X11,X23,X42,X100,X122,X173,X208,X272,X275,X581,X738
372,X3,X10,X11,X22,X23,X122,X201,X208,X229,X275,X502,X581,X615
373,X8,X10,X11,X18,X22,X23,X49,X92,X201,X208,X219,X229,X275
374,X3,X10,X11,X23,X27,X42,X100,X122,X159,X201,X208,X219,X581
375,X3,X10,X11,X23,X27,X35,X42,X52,X100,X122,X229,X275,X581
376,X1,X10,X11,X23,X42,X116,X186,X201,X208,X229,X275,X581,X738
377,X10,X11,X23,X27,X92,X122,X125,X157,X201,X208,X219,X275,X581
378,X10,X11,X12,X31,X90,X103,X116,X187,X200,X208,X249,X275,X581
379,X10,X11,X12,X31,X90,X103,X116,X187,X200,X208,X249,X275,X554
380,X1,X10,X11,X42,X122,X125,X127,X159,X201,X219,X220,X275,X581
381,X1,X10,X11,X23,X42,X116,X159,X208,X270,X275,X472,X581,X738
382,X6,X8,X10,X11,X18,X23,X122,X157,X208,X219,X275,X447,X581
383,X10,X11,X14,X30,X68,X108,X116,X173,X208,X272,X275,X581,X738
384,X1,X10,X23,X45,X68,X72,X125,X159,X201,X219,X270,X275,X581
385,X5,X8,X11,X42,X68,X108,X116,X173,X272,X275,X447,X581,X738
386,X6,X8,X11,X18,X23,X122,X173,X187,X208,X272,X275,X581,X738
387,X10,X11,X23,X68,X72,X122,X125,X173,X208,X272,X275,X581,X738
388,X10,X11,X23,X68,X72,X122,X125,X173,X208,X272,X275,X581,X738
389,X10,X11,X23,X33,X125,X127,X173,X186,X272,X275,X299,X581,X738
390,X10,X11,X23,X33,X125,X127,X173,X186,X272,X275,X299,X581,X738
391,X10,X11,X23,X33,X125,X127,X173,X186,X272,X275,X299,X581,X738
392,X10,X23,X33,X125,X127,X173,X186,X270,X272,X275,X299,X581,X738
393,X10,X11,X22,X23,X33,X122,X159,X208,X275,X356,X554,X581,X738
394,X10,X11,X22,X23,X33,X122,X159,X208,X275,X356,X554,X581,X738
395,X10,X11,X22,X23,X33,X116,X159,X208,X275,X356,X554,X581,X738
396,X1,X9,X11,X23,X42,X122,X159,X208,X275,X356,X554,X581,X738
397,X3,X6,X8,X10,X11,X33,X122,X127,X144,X187,X219,X275,X581
398,X10,X11,X22,X23,X33,X116,X150,X181,X187,X275,X472,X581,X738
399,X8,X10,X11,X22,X68,X92,X103,X116,X122,X208,X249,X275,X581
400,X3,X10,X22,X23,X116,X150,X181,X187,X200,X201,X275,X581,X763
401,X8,X9,X10,X18,X23,X30,X35,X187,X208,X249,X275,X472,X581
402,X3,X10,X11,X17,X23,X42,X49,X116,X122,X201,X208,X275,X581
403,X8,X9,X10,X18,X27,X68,X72,X92,X116,X122,X219,X275,X581
404,X8,X9,X10,X18,X27,X68,X72,X92,X116,X122,X219,X275,X581
405,X8,X9,X10,X18,X27,X68,X72,X92,X116,X122,X208,X275,X311
406,X8,X10,X11,X17,X23,X30,X42,X159,X201,X208,X219,X275,X581
407,X10,X23,X39,X68,X72,X122,X200,X219,X275,X356,X554,X581,X738
408,X10,X23,X39,X68,X72,X122,X200,X219,X275,X356,X554,X581,X738
409,X10,X11,X23,X27,X68,X92,X116,X122,X157,X201,X208,X275,X315
410,X10,X11,X23,X27,X68,X92,X116,X122,X201,X208,X275,X472,X763
411,X10,X11,X23,X39,X96,X103,X122,X125,X126,X157,X208,X275,X581
412,X10,X11,X23,X39,X96,X103,X116,X157,X201,X208,X275,X581,X738
413,X10,X11,X23,X39,X68,X92,X122,X159,X201,X208,X219,X275,X581
414,X10,X11,X23,X39,X68,X92,X122,X159,X201,X208,X219,X275,X315
415,X10,X11,X23,X39,X68,X92,X122,X159,X201,X208,X219,X275,X421
416,X10,X11,X23,X39,X68,X92,X122,X159,X201,X208,X219,X275,X581
417,X11,X23,X27,X39,X96,X122,X125,X126,X157,X197,X275,X356,X581
418,X10,X23,X29,X43,X49,X52,X92,X122,X187,X201,X208,X303,X581
419,X10,X11,X23,X29,X43,X49,X52,X92,X122,X187,X201,X208,X275
420,X11,X23,X39,X96,X122,X125,X126,X157,X186,X201,X275,X291,X581
421,X11,X23,X39,X96,X122,X125,X126,X157,X186,X201,X275,X291,X581
422,X11,X23,X39,X96,X122,X125,X126,X157,X186,X201,X275,X291,X581
423,X10,X11,X23,X29,X68,X92,X122,X159,X201,X208,X219,X275,X315
424,X5,X10,X11,X23,X43,X49,X52,X92,X122,X187,X201,X208,X275
425,X10,X11,X23,X29,X43,X49,X52,X92,X122,X187,X201,X219,X275
426,X10,X11,X23,X29,X43,X49,X52,X92,X122,X187,X201,X208,X275
427,X10,X11,X23,X29,X43,X49,X52,X92,X122,X187,X201,X208,X275
428,X2,X10,X39,X64,X68,X122,X159,X181,X186,X208,X219,X275,X581
429,X10,X11,X23,X39,X96,X122,X159,X181,X186,X208,X219,X275,X581
430,X10,X11,X39,X64,X92,X122,X159,X181,X186,X208,X219,X275,X581
431,X10,X11,X23,X39,X96,X122,X159,X181,X186,X208,X219,X275,X581
432,X10,X11,X23,X39,X96,X122,X159,X181,X186,X208,X219,X275,X581
433,X10,X11,X23,X39,X96,X122,X159,X181,X186,X208,X219,X275,X581
434,X10,X11,X23,X39,X96,X122,X159,X181,X186,X208,X219,X275,X581
435,X5,X10,X29,X68,X100,X122,X159,X181,X186,X208,X219,X275,X581
436,X4,X9,X10,X23,X90,X122,X159,X181,X186,X208,X219,X275,X581
437,X4,X10,X23,X68,X92,X122,X159,X181,X186,X208,X265,X275,X581
438,X11,X23,X91,X100,X103,X122,X159,X181,X186,X208,X265,X275,X581
439,X11,X23,X91,X100,X103,X122,X159,X181,X186,X208,X265,X275,X581
440,X11,X23,X91,X100,X103,X122,X159,X181,X186,X208,X265,X275,X581
441,X4,X9,X11,X23,X92,X116,X159,X181,X208,X219,X275,X356,X581
442,X4,X9,X11,X23,X92,X116,X159,X181,X208,X219,X275,X356,X691
443,X4,X9,X11,X23,X92,X116,X159,X181,X208,X219,X275,X356,X691
444,X5,X10,X11,X23,X39,X42,X96,X125,X159,X219,X350,X581,X691
445,X4,X9,X11,X23,X39,X42,X92,X122,X128,X208,X265,X275,X581
446,X10,X11,X23,X24,X90,X108,X159,X173,X181,X219,X382,X502,X581
447,X10,X23,X30,X92,X122,X128,X150,X201,X208,X211,X275,X350,X615
448,X10,X23,X30,X92,X122,X128,X150,X201,X208,X211,X275,X350,X615
449,X10,X11,X23,X24,X90,X108,X159,X173,X181,X219,X275,X350,X615
450,X10,X23,X30,X92,X122,X128,X150,X201,X208,X211,X350,X581,X691
